rank,band_index,band_name,mean_jm,min_jm,n_pairs,n_classes_used
63,54,gv_median_dry,0.709242,0.002228,136,17
64,56,gv_min,0.706316,0.000438,136,17
65,140,sefi_max,0.699364,0.003798,136,17
66,163,swir1_median,0.696841,0.005283,136,17
67,48,green_min,0.696231,0.004177,136,17
68,165,swir1_median_wet,0.695734,0.018057,136,17
69,84,ndfi_median_dry,0.695633,0.000673,136,17
70,58,gv_stdDev,0.682361,0.001512,136,17
71,116,npv_min,0.67788,7.7e-05,136,17
72,5,blue_min,0.676516,0.009642,136,17
73,86,ndfi_min,0.664878,0.000698,136,17
74,177,wefi_max,0.662711,0.00193,136,17
75,120,pri_median,0.649609,0.000425,136,17
76,158,soil_median_wet,0.647761,0.002491,136,17
77,33,fns_median_wet,0.647395,0.005145,136,17
78,41,gcvi_min,0.643707,0.003428,136,17
79,80,mbi,0.641747,0.004611,136,17
80,181,wefi_min,0.629726,0.000168,136,17
81,12,cai_min,0.628062,0.031396,136,17
82,29,evi2_stdDev,0.62766,0.000733,136,17
83,144,sefi_min,0.620908,0.002311,136,17
84,57,gv_amp,0.616962,0.001782,136,17
85,156,soil_median,0.614482,0.004073,136,17
86,95,ndvi_min,0.606731,0.003959,136,17
87,31,fns_median,0.605243,0.001062,136,17
88,142,sefi_median_dry,0.598526,0.003247,136,17
89,171,swir2_median_dry,0.581364,0.017694,136,17
90,115,npv_median_wet,0.580918,2.5e-05,136,17
91,10,cai_median_dry,0.5776,0.002493,136,17
92,114,npv_median_dry,0.576373,0.001286,136,17
93,139,savi_stdDev,0.574463,0.002453,136,17
94,108,nir_median_wet,0.571557,0.006039,136,17
95,122,pri_median_wet,0.562748,0.006364,136,17
96,106,nir_median,0.5588,0.00726,136,17
97,104,ndwi_stdDev,0.557966,0.001831,136,17
98,21,cloud_stdDev,0.554251,0.000965,136,17
99,154,slope,0.543931,0.00124,136,17
100,179,wefi_median_dry,0.540115,0.000725,136,17
101,126,red_max,0.537954,0.002589,136,17
102,121,pri_median_dry,0.537698,0.014966,136,17
103,13,cai_amp,0.536982,0.000584,136,17
104,27,evi2_min,0.533083,0.005867,136,17
105,28,evi2_amp,0.532562,0.002992,136,17
106,137,savi_min,0.53054,0.008714,136,17
107,96,ndvi_amp,0.526656,0.000732,136,17
108,119,pri_max,0.52429,0.003169,136,17
109,22,elevation,0.522904,0.008387,136,17
110,15,cloud_max,0.514734,0.000437,136,17
111,162,swir1_max,0.512466,0.002186,136,17
112,7,blue_stdDev,0.51126,0.001475,136,17
113,44,green_max,0.511223,0.002462,136,17
114,164,swir1_median_dry,0.507479,0.002639,136,17
115,8,cai_max,0.503053,0.002394,136,17
116,113,npv_median,0.502631,0.000777,136,17
117,173,swir2_min,0.501295,0.009488,136,17
118,118,npv_stdDev,0.50109,0.001668,136,17
119,50,green_stdDev,0.500106,0.000782,136,17
120,98,ndwi_max,0.495309,0.003563,136,17
121,1,blue_max,0.488211,0.002326,136,17
122,102,ndwi_min,0.488123,3.7e-05,136,17
123,107,nir_median_dry,0.486307,0.000313,136,17
124,150,shade_median_wet,0.485278,0.004212,136,17
125,132,red_stdDev,0.481252,0.001128,136,17
126,169,swir2_max,0.478382,0.008834,136,17
127,183,wefi_stdDev,0.478327,0.002149,136,17
128,138,savi_amp,0.476244,0.000562,136,17
129,20,cloud_amp,0.467351,0.000124,136,17
130,157,soil_median_dry,0.467118,0.00015,136,17
131,124,pri_amp,0.464602,0.000696,136,17
132,105,nir_max,0.463527,0.003915,136,17
133,159,soil_min,0.46069,0.003481,136,17
134,32,fns_median_dry,0.460245,0.000765,136,17
135,30,fns_max,0.459126,0.002476,136,17
136,112,npv_max,0.45783,0.002573,136,17
137,148,shade_median,0.446456,0.001722,136,17
138,151,shade_min,0.444451,0.00141,136,17
139,100,ndwi_median_dry,0.443869,0.00096,136,17
140,6,blue_amp,0.42344,0.002441,136,17
141,182,wefi_amp,0.419199,0.00034,136,17
142,103,ndwi_amp,0.416589,0.001476,136,17
143,117,npv_amp,0.41157,0.003609,136,17
144,51,green_median_texture,0.41107,0.001223,136,17
145,49,green_amp,0.407204,0.00016,136,17
146,155,soil_max,0.39644,0.008117,136,17
147,34,fns_min,0.388389,0.004404,136,17
148,131,red_amp,0.3867,6e-06,136,17
149,123,pri_min,0.37743,0.007254,136,17
150,111,nir_stdDev,0.375996,0.005826,136,17
151,79,hallheigth_stdDev,0.361202,0.002223,136,17
152,166,swir1_min,0.352531,0.000932,136,17
153,149,shade_median_dry,0.329407,0.002677,136,17
154,176,tpi,0.312998,0.000248,136,17
155,146,sefi_stdDev,0.295166,8e-05,136,17
156,110,nir_amp,0.289922,0.003896,136,17
157,153,shade_stdDev,0.271213,0.001953,136,17
158,109,nir_min,0.26955,0.001003,136,17
159,145,sefi_amp,0.262742,0.00131,136,17
160,65,gvs_stdDev,0.260863,0.000541,136,17
161,36,fns_stdDev,0.229359,0.002122,136,17
162,161,soil_stdDev,0.216129,0.000636,136,17
163,160,soil_amp,0.214516,0.000741,136,17
164,35,fns_amp,0.210544,0.000268,136,17
165,88,ndfi_stdDev,0.209002,8.9e-05,136,17
166,147,shade_max,0.202327,0.000549,136,17
167,168,swir1_stdDev,0.199387,0.003585,136,17
168,174,swir2_amp,0.198606,4.1e-05,136,17
169,167,swir1_amp,0.194693,0.001132,136,17
170,175,swir2_stdDev,0.184896,0.000572,136,17
171,64,gvs_amp,0.182615,0.001073,136,17
172,152,shade_amp,0.160167,0.000424,136,17
173,72,hallcover_stdDev,0.152238,0.000178,136,17
174,87,ndfi_amp,0.150719,0.001587,136,17
175,0,aspect,0.09079,0.000167,136,17
176,66,hallcover_max,0.0,0.0,136,17
177,68,hallcover_median_dry,0.0,0.0,136,17
178,69,hallcover_median_wet,0.0,0.0,136,17
179,70,hallcover_min,0.0,0.0,136,17
180,73,hallheigth_max,0.0,0.0,136,17
181,74,hallheigth_median,0.0,0.0,136,17
182,75,hallheigth_median_dry,0.0,0.0,136,17
183,76,hallheigth_median_wet,0.0,0.0,136,17
184,77,hallheigth_min,0.0,0.0,136,17
